Error Code: {0},ত্রুটি কোড: {0},
Error Log,ত্রুটি লগ,
Event,ঘটনা,
Expand All,সব কিছু বিশদভাবে ব্যক্ত করা,
Fail,ব্যর্থ,
Failed,ব্যর্থ,
Fax,ফ্যাক্স,
Feedback,প্রতিক্রিয়া,
Female,মহিলা,
Field Name,ক্ষেত্র নাম,
Fieldname,ক্ষেত্র নাম,
Fields,ক্ষেত্রসমূহ,
First Name,প্রথম নাম,
Frequency,ফ্রিকোয়েন্সি,
Friday,শুক্রবার,
From,থেকে,
Full,সম্পূর্ণ,
Full Name,পুরো নাম,
Further nodes can be only created under 'Group' type nodes,আরও নোড শুধুমাত্র &#39;গ্রুপ&#39; টাইপ নোড অধীনে তৈরি করা যেতে পারে,
Gender,লিঙ্গ,
GitHub Sync ID,GitHub সিঙ্ক আইডি,
Guest,অতিথি,
Half Day,অর্ধদিবস,
Half Yearly,অর্ধ বার্ষিক,
High,উচ্চ,
Hourly,ঘনঘন,
Hub Sync ID,হাব সিঙ্ক আইডি,
IP Address,আইপি ঠিকানা,
Image,ভাবমূর্তি,
Image View,চিত্র দেখুন,
Import Data,তথ্য আমদানি,
Import Log,আমদানি লগ,
Inactive,নিষ্ক্রিয়,
Insert,সন্নিবেশ,
Interests,রুচি,
Introduction,ভূমিকা,
Is Active,সক্রিয়,
Is Completed,সম্পন্ন হয়,
Is Default,ডিফল্ট মান হল,
Kanban Board,Kanban বোর্ড,
Label,লেবেল,
Language Name,ভাষার নাম,
Last Name,নামের শেষাংশ,
Leaderboard,লিডারবোর্ড,
Letter Head,চিঠি মাথা,
Level,শ্রেনী,
Limit,সীমা,
Log,লগিন,
Logs,লগ,
Low,কম,
Maintenance Manager,রক্ষণাবেক্ষণ ব্যাবস্থাপক,
Maintenance User,রক্ষণাবেক্ষণ ব্যবহারকারী,
Male,পুরুষ,
Mandatory,কার্যভার,
Mapping,ম্যাপিং,
Mapping Type,ম্যাপিং প্রকার,
Medium,মাঝারি,
Meeting,সাক্ষাৎ,
Message Examples,বার্তা উদাহরণ,
Method,পদ্ধতি,
Middle Name,নামের মধ্যাংশ,
Middle Name (Optional),মধ্য নাম (ঐচ্ছিক),
Monday,সোমবার,
Monthly,মাসিক,
More,অধিক,
More Information,অধিক তথ্য,
Move,পদক্ষেপ,
My Account,আমার অ্যাকাউন্ট,
New Address,নতুন ঠিকানা,
New Contact,নতুন কন্টাক্ট,
Next,পরবর্তী,
No Data,কোন ডেটা,
No address added yet.,কোনো ঠিকানা এখনো যোগ.,
No contacts added yet.,কোনো পরিচিতি এখনো যোগ.,
No items found.,কোন আইটেম খুঁজে পাওয়া যায় নি।,
None,না,
Not Permitted,অননুমোদিত,
Not active,সক্রিয় নয়,
Number,সংখ্যা,
Online,অনলাইন,
Operation,অপারেশন,
Options,বিকল্প,
Other,অন্যান্য,
Owner,মালিক,
Page Missing or Moved,অনুপস্থিত বা সরানো পৃষ্ঠা,
Parameter,স্থিতিমাপ,
Password,পাসওয়ার্ড,
Period,কাল,
Pincode,পিনকোড,
Please enable pop-ups,পপ-আপগুলি সচল করুন,
Please select Company,কোম্পানি নির্বাচন করুন,
Please select {0},দয়া করে নির্বাচন করুন {0},
Please set Email Address,ইমেল ঠিকানা নির্ধারণ করুন,
Portal Settings,পোর্টাল সেটিংস,
Preview,সম্পূর্ণ বিবরণের পূর্বরূপ দেখুন,
Primary,প্রাথমিক,
Print Format,মুদ্রণ বিন্যাস,
Print Settings,মুদ্রণ সেটিংস,
Print taxes with zero amount,শূন্য পরিমাণ সঙ্গে করের প্রিন্ট করুন,
Private,ব্যক্তিগত,
Property,সম্পত্তি,
Public,প্রকাশ্য,
Published,প্রকাশিত,
Purchase Manager,ক্রয় ম্যানেজার,
Purchase Master Manager,ক্রয় মাস্টার ম্যানেজার,
Purchase User,ক্রয় ব্যবহারকারী,
Query Options,ক্যোয়ারী অপশন,
Range,পরিসর,
Rating,নির্ধারণ,
Received,গৃহীত,
Recipients,প্রাপক,
Redirect URL,পুনঃনির্দেশ URL,
Reference,উল্লেখ,
Reference Date,রেফারেন্স তারিখ,
Reference Document,রেফারেন্স নথি,
Reference Document Type,রেফারেন্স ডকুমেন্ট টাইপ,
Reference Owner,রেফারেন্স মালিক,
Reference Type,রেফারেন্স ধরন,
Refresh Token,সুদ্ধ করুন টোকেন,
Region,এলাকা,
Rejected,প্রত্যাখ্যাত,
Reopen,পুনরায় খোলা,
Replied,জবাব দেওয়া,
Report,রিপোর্ট,
Report Builder,প্রতিবেদন নির্মাতা,
Report Type,প্রতিবেদনের প্রকার,
Reports,প্রতিবেদন,
Response,প্রতিক্রিয়া,
Role,ভূমিকা,
Route,রুট,
Sales Manager,বিক্রয় ব্যবস্থাপক,
Sales Master Manager,সেলস ম্যানেজার মাস্টার,
Sales User,সেলস ব্যবহারকারী,
Salutation,অভিবাদন,
Sample,নমুনা,
Saturday,শনিবার,
Saved,সংরক্ষিত,
Scheduled,তালিকাভুক্ত,
Search,অনুসন্ধান,
Secret Key,গোপন চাবি,
Select,নির্বাচন করা,
Select DocType,নির্বাচন DOCTYPE,
Send Now,এখন পাঠান,
Sent,প্রেরিত,
Series {0} already used in {1},ইতিমধ্যে ব্যবহৃত সিরিজ {0} {1},
Service,সেবা,
Set as Default,ডিফল্ট হিসেবে সেট করুন,
Settings,সেটিংস,
Shipping,পরিবহন,
Short Name,সংক্ষিপ্ত নাম,
Slideshow,ছবি,
Source,উত্স,
Source Name,উত্স নাম,
Standard,মান,
Start Date,শুরুর তারিখ,
Start Import,আমদানি শুরু করুন,
State,রাষ্ট্র,
Stopped,বন্ধ,
Subject,বিষয়,
Submit,জমা দিন,
Summary,সারাংশ,
Sunday,রবিবার,
System Manager,সিস্টেম ম্যানেজার,
Target,লক্ষ্য,
Task,কার্য,
Tax Category,ট্যাক্স বিভাগ,
Test,পরীক্ষা,
Thank you,তোমাকে ধন্যবাদ,
The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,আপনি যে পৃষ্ঠাটি খুঁজছেন অনুপস্থিত. এটা এ কারণে যে এটি সরানো হয় বা সেখানে লিংক একটি টাইপো হয় হতে পারে.,
Timespan,Timespan,
To,থেকে,
To Date,এখন পর্যন্ত,
Traceback,ট্রেসব্যাক,
URL,URL টি,
Unsubscribed,সদস্যতামুক্তি,
User,ব্যবহারকারী,
User ID,ব্যবহারকারী আইডি,
Users,ব্যবহারকারী,
Validity,বৈধতা,
Warning,সতর্কতা,
Website,ওয়েবসাইট,
Website Manager,ওয়েবসাইট ম্যানেজার,
Website Settings,ওয়েবসাইট সেটিংস,
Wednesday,বুধবার,
Week,সপ্তাহ,
Weekdays,কাজের,
Weekly,সাপ্তাহিক,
Welcome email sent,স্বাগতম ইমেইল পাঠানো,
Workflow,কর্মপ্রবাহ,
You need to be logged in to access this page,আপনি এই পৃষ্ঠায় যাওয়ার জন্য লগ ইন করতে হবে,
old_parent,old_parent,
{0} is mandatory,{0} বাধ্যতামূলক,
 to your browser,আপনার ব্রাউজারে,
"""Company History""",&quot;কোম্পানি ইতিহাস&quot;,
"""Parent"" signifies the parent table in which this row must be added",&quot;মূল&quot; এই সারিতে যোগ করা হবে যা প্যারেন্ট টেবিল উল্লেখ,
"""Team Members"" or ""Management""",&quot;টিম সদস্য&quot; বা &quot;ম্যানেজমেন্ট&quot;,
&lt;head&gt; HTML,&lt;Head&gt; এইচটিএমএল,
'In Global Search' not allowed for type {0} in row {1},&#39;বৈশ্বিক অনুসন্ধান&#39; টাইপ জন্য অনুমতি দেওয়া হয় না {0} সারিতে {1},
'In List View' not allowed for type {0} in row {1},সারি {1} এর টাইপ {0} জন্য 'তালিকা দেখুন' অনুমোদিত নয়,
'Recipients' not specified,&#39;প্রাপক&#39; নির্দিষ্ট না,
(Ctrl + G),(Ctrl + G),
** Failed: {0} to {1}: {2},** ব্যর্থ: {0} থেকে {1}: {2},
**Currency** Master,** ** মুদ্রা মাস্টার,
0 - Draft; 1 - Submitted; 2 - Cancelled,0 - খসড়া; 1 - জমা হয়েছে; 2 - বাতিল হয়েছে,
0 is highest,0 সর্বোচ্চ,
1 Currency = [?] Fraction\nFor e.g. 1 USD = 100 Cent,= [?] যেমন 1 ইউএসডি জন্য ভগ্নাংশ = 100 সেন্ট 1 মুদ্রা,
1 comment,1 টি মন্তব্য,
1 hour ago,1 ঘন্টা আগে,
1 minute ago,1 মিনিট আগে,
1 month ago,1 মাস আগে,
1 year ago,1 বছর আগে,
; not allowed in condition,; শর্ত অনুমোদিত নয়,
"<h4>Default Template</h4>\n<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>\n<pre><code>{{ address_line1 }}&lt;br&gt;\n{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}\n{{ city }}&lt;br&gt;\n{% if state %}{{ state }}&lt;br&gt;{% endif -%}\n{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}\n{{ country }}&lt;br&gt;\n{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}\n{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}\n{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}\n</code></pre>","<h4> ডিফল্ট টেমপ্লেট </h4><p> ব্যবহার <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja টেমপ্লেট</a> এবং উপলব্ধ করা হবে (যদি থাকে কাস্টম ক্ষেত্র সহ) ঠিকানা সব ক্ষেত্র </p><pre> <code>{{ address_line1 }}&lt;br&gt; {% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%} {{ city }}&lt;br&gt; {% if state %}{{ state }}&lt;br&gt;{% endif -%} {% if pincode %} PIN: {{ pincode }}&lt;br&gt;{% endif -%} {{ country }}&lt;br&gt; {% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%} {% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%} {% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}</code> </pre>",
A Lead with this Email Address should exist,এই ইমেইল ঠিকানা দিয়ে একটি লিড এখোনো,
A list of resources which the Client App will have access to after the user allows it.<br> e.g. project,সম্পদের একটি তালিকা যা ক্লায়েন্ট অ্যাপ ব্যবহারকারী এটি করতে সক্ষম হবেন পরে অ্যাক্সেস থাকবে. <br> যেমন প্রকল্প,
A log of request errors,অনুরোধ ত্রুটি লগ,
A new account has been created for you at {0},একটি নতুন অ্যাকাউন্ট তৈরি এ আপনার জন্য তৈরি করা হয়েছে {0},
A symbol for this currency. For e.g. $,এই মুদ্রার জন্য একটি প্রতীক. যেমন $ জন্য,
A word by itself is easy to guess.,নিজে একটি শব্দ অনুমান করা সহজ.,
API Endpoint Args,API এন্ডপয়েন্ট আর্গস,
API Key cannot be  regenerated,API কী পুনর্জীবিত করা যাবে না,
API Password,এপিআই পাসওয়ার্ড,
API Secret,এপিআই সিক্রেট,
API Username,এপিআই ব্যবহারকারীর নাম,
ASC,উচ্চক্রমে,
About Us Settings,আমাদের সেটিংস সম্পর্কে,
About Us Team Member,আমাদের টিম সদস্য সম্পর্কে,
Accept Payment,পেমেন্ট গ্রহণ করুন,
Access Key ID,অ্যাক্সেস কী আইডি,
Access Token URL,অ্যাক্সেস টোকেন URL,
Action Failed,অ্যাকশন ব্যর্থ,
Action Timeout (Seconds),অ্যাকশন সময়সীমা (সেকেন্ড),
"Actions for workflow (e.g. Approve, Cancel).","দেখাবার জন্য পদক্ষেপ (যেমন, বাতিল Approve).",
Active Domains,সক্রিয় ডোমেন,
Active Sessions,সক্রিয় সেশন,
Activity Log,কার্য বিবরণ,
Activity log of all users.,সব ব্যবহারকারীদের কার্যকলাপ লগ.,
Add / Manage Email Domains.,যুক্ত করুন / ইমেল ডোমেন পরিচালনা করুন.,
Add / Update,যোগ / আপডেট,
Add A New Rule,একটি নতুন নিয়ম যোগ,
Add Another Comment,আরেকটি মন্তব্য যোগ করুন,
Add Attachment,সংযুক্তি যোগ,
Add Column,কলাম যুক্ত,
Add Contact,পরিচিতি যোগ করুন,
Add Contacts,পরিচিতি যুক্ত করুন,
Add Filter,ফিল্টার যোগ,
Add Group,গ্রুপ যুক্ত করুন,
Add New Permission Rule,নতুন অনুমতি রুল করো,
Add Review,পর্যালোচনা যুক্ত করুন,
Add Signature,সাক্ষর যুক্ত,
Add Subscribers,গ্রাহক,
Add Total Row,মোট সারি যোগ,
Add Unsubscribe Link,যোগ আনসাবস্ক্রাইব লিঙ্ক,
Add User Permissions,ব্যবহারকারীর অনুমতি যুক্ত করুন,
Add a New Role,একটি নতুন ভূমিকা করো,
Add a column,একটি কলাম যোগ,
Add a comment,একটা মন্তব্য যোগ করুন,
Add a new section,একটি নতুন অধ্যায় যোগ করুন,
Add a tag ...,একটি ট্যাগ সংযুক্তকর ...,
Add all roles,সব ভূমিকা করো,
Add custom forms.,নিজস্ব ফর্ম যুক্ত করো.,
Add custom javascript to forms.,ফর্ম কাস্টম জাভাস্ক্রিপ্ট করো.,
Add fields to forms.,ফরম ক্ষেত্র যুক্ত.,
Add meta tags to your web pages,আপনার ওয়েব পৃষ্ঠাগুলিতে মেটা ট্যাগ যুক্ত করুন,
Add script for Child Table,চাইল্ড টেবিলের জন্য স্ক্রিপ্ট যুক্ত করুন,
Add to table,টেবিলে যোগ করুন,
Add your own translations,আপনার নিজস্ব অনুবাদ যোগ করুন,
"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO",&lt;Head&gt; যোগ এইচটিএমএল ওয়েব পৃষ্ঠার বিভাগে প্রাথমিকভাবে ওয়েবসাইটে যাচাই এবং এসইও জন্য ব্যবহৃত,
Added {0},যোগ করা হয়েছে {0},
Adding System Manager to this User as there must be atleast one System Manager,এই ব্যবহারকারী যাও সিস্টেম ম্যানেজার যোগ অন্তত একটি সিস্টেম ম্যানেজার হতে হবে হিসাবে,
Additional Permissions,অতিরিক্ত অনুমতির,
Address Template,ঠিকানা টেমপ্লেট,
Address Title is mandatory.,ঠিকানা শিরোনাম বাধ্যতামূলক.,
Address and other legal information you may want to put in the footer.,ঠিকানা এবং অন্যান্য আইনগত তথ্য আপনি পাদচরণ একটি বার্তা দেখাতে চাইবেন.,
Addresses And Contacts,ঠিকানা এবং পরিচিতি,
Adds a client custom script to a DocType,একটি ডকটাইপটিতে একটি ক্লায়েন্ট কাস্টম স্ক্রিপ্ট যুক্ত করে,
Adds a custom field to a DocType,একটি DOCTYPE একটি কাস্টম ক্ষেত্র যোগ,
Admin,অ্যাডমিন,
Administrator Logged In,অ্যাডমিনিস্ট্রেটর লগ ইন,
Administrator accessed {0} on {1} via IP Address {2}.,অ্যাডমিনিস্ট্রেটর ব্যবহার {0} থেকে {1} IP ঠিকানা মাধ্যমে {2}.,
Advanced,অগ্রসর,
Advanced Control,উন্নত কন্ট্রোল,
Advanced Search,উন্নত অনুসন্ধান,
Align Labels to the Right,লেবেলগুলি ডানদিকে সন্নিবেশ করান,
Align Value,সারিবদ্ধ মূল্য,
All Images attached to Website Slideshow should be public,ওয়েবসাইট স্লাইডশো সংযুক্ত সমস্ত চিত্র পাবলিক করা উচিত,
All customizations will be removed. Please confirm.,সব কাস্টমাইজেশন সরিয়ে নেওয়া হবে. অনুগ্রহ করে নিশ্চিত করুন.,
"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","সব সম্ভব কর্মপ্রবাহ যুক্তরাষ্ট্র ও কর্মপ্রবাহ ভূমিকা. Docstatus বিকল্প: 0 &quot;সংরক্ষিত&quot;, হয় 1 &quot;জমা&quot; হয় এবং 2 &quot;বাতিল&quot; হয়",
All-uppercase is almost as easy to guess as all-lowercase.,অল-য়ের বড়হাতের অক্ষর ছোটহাতের প্রায় তাদেরকে অল-ছোটহাতের হিসেবে অনুমান করা সহজ.,
Allocated To,বরাদ্দ,
Allow,অনুমতি দিন,
Allow Bulk Edit,বাল্ক সম্পাদনা করার অনুমতি দিন,
Allow Comments,মন্তব্য করার অনুমতি দিন,
Allow Consecutive Login Attempts ,অনুলিপি লগইন প্রচেষ্টা অনুমোদন,
Allow Dropbox Access,ড্রপবক্স ব্যবহারের অনুমতি,
Allow Edit,সম্পাদনা মঞ্জুরি,
Allow Guest to View,দেখার জন্য অতিথি অনুমতি দিন,
Allow Import (via Data Import Tool),আমদানি মঞ্জুরি দিন (ডেটা আমদানি টুল এর মাধ্যমে),
Allow Incomplete Forms,অসম্পূর্ণ ফরম মঞ্জুর করুন,
Allow Login After Fail,ব্যর্থ হলে লগইন করার অনুমতি দিন,
Allow Login using Mobile Number,লগইন মোবাইল নম্বর ব্যবহার করার অনুমতি দেয়,
Allow Login using User Name,ব্যবহারকারী নাম ব্যবহার করে লগইন করার অনুমতি দিন,
Allow Modules,মডিউলগুলির অনুমতি দিন,
Allow Multiple,একাধিক মঞ্জুরি,
Allow Print,প্রিন্ট করার অনুমতি দিন,
Allow Print for Cancelled,বাতিলকৃত জন্য প্রিন্ট করার অনুমতি দিন,
Allow Print for Draft,খসড়া প্রিন্ট মঞ্জুর করুন,
Allow Read On All Link Options,সমস্ত লিঙ্ক বিকল্প পড়ুন পড়ুন,
Allow Rename,পুনঃনামকরণ মঞ্জুরি,
Allow Roles,ভূমিকা মঞ্জুর করুন,
Allow Self Approval,স্ব অনুমোদন মঞ্জুরি,
Allow approval for creator of the document,নথি স্রষ্টার জন্য অনুমতি অনুমোদন,
Allow events in timeline,সময়রেখার ঘটনা অনুমতি দিন,
Allow in Quick Entry,কুইক এণ্ট্রিতে অনুমতি দিন,
Allow on Submit,জমা দিন মঞ্জুরি দিন,
Allow only one session per user,ব্যবহারকারী প্রতি শুধুমাত্র এক অধিবেশন মঞ্জুর করুন,
Allow page break inside tables,টেবিল ভিতরে পৃষ্ঠা বিরতি মঞ্জুর করুন,
Allow saving if mandatory fields are not filled,যদি বাধ্যতামূলক ক্ষেত্র পূরণ করা হয় না সংরক্ষণ করার অনুমতি দিন,
Allow user to login only after this hour (0-24),ব্যবহারকারী শুধুমাত্র এই ঘন্টা পর লগইন করতে (0-24) অনুমতি দিন,
Allow user to login only before this hour (0-24),ব্যবহারকারী শুধুমাত্র এই ঘন্টা আগে লগইন করতে (0-24) অনুমতি দিন,
Allowed,প্রেজেন্টেশন,
Allowed In Mentions,অনুমোদিত অনুমোদিত,
"Allowing DocType, DocType. Be careful!","DOCTYPE, DOCTYPE সক্ষম হবেন. সতর্ক হোন!",
Already Registered,ইতিমধ্যে নিবন্ধভুক্ত,
Also adding the dependent currency field {0},এছাড়াও নির্ভরশীল মুদ্রা ক্ষেত্র {0} যোগ করা,
"Always add ""Draft"" Heading for printing draft documents",সর্বদা মুদ্রণ খসড়া নথি জন্য শিরোলেখ &quot;খসড়া&quot; যোগ,
Always use Account's Email Address as Sender,সর্বদা প্রেরকের হিসাবে অ্যাকাউন্টের ইমেইল ঠিকানা ব্যবহার,
Always use Account's Name as Sender's Name,সর্বদা অ্যাকাউন্টের নাম প্রেরকের নাম হিসাবে ব্যবহার করুন,
Amend,সংশোধন করা,
Amending,সংশোধনী,
Amount Based On Field,পরিমাণ ক্ষেত্রের উপর ভিত্তি করে,
Amount Field,পরিমাণ ফিল্ড,
Amount must be greater than 0.,পরিমাণ 0 অনেক বেশী হতে হবে.,
An error occured during the payment process. Please contact us.,পেমেন্ট প্রক্রিয়ার সময় একটি ত্রুটি ঘটেছে। আমাদের সাথে যোগাযোগ করুন.,
An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],.ico এক্সটেনশন সঙ্গে একটি আইকন ফাইল. 16 X 16 px এর হতে হবে. একটি ফেভিকন জেনারেটর ব্যবহার করে তৈরি করা. [Favicon-generator.org],
Ancestors Of,পূর্বপুরুষদের,
Another transaction is blocking this one. Please try again in a few seconds.,অথবা অন্য কোন গন্তব্যে এই এক ব্লক করা হয়. কয়েক সেকেন্ডের মধ্যে আবার চেষ্টা করুন.,
"Another {0} with name {1} exists, select another name","আরেকটি {0} নামের {1} বিদ্যমান সাথে, অন্য নাম নির্বাচন",
Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.,যে কোনও স্ট্রিং-ভিত্তিক প্রিন্টার ভাষা ব্যবহার করা যেতে পারে। কাঁচা কমান্ড লিখতে মুদ্রক প্রস্তুতকারকের দ্বারা সরবরাহ করা প্রিন্টারের স্থানীয় ভাষার জ্ঞান প্রয়োজন। প্রিন্টার প্রস্তুতকারকের দ্বারা তাদের স্থানীয় কমান্ডগুলি কীভাবে লিখতে হয় তার জন্য সরবরাহকারী বিকাশকারী ম্যানুয়ালটি দেখুন। এই কমান্ডগুলি জিনজা টেম্প্লেটিং ভাষা ব্যবহার করে সার্ভার সাইডে রেন্ডার করা হয়।,
"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.","এছাড়া সিস্টেম ম্যানেজার থেকে, ব্যবহারকারীর অনুমতি সেট সঙ্গে ভূমিকা সঠিক যে ডকুমেন্ট টাইপ-এর জন্য অন্য ব্যবহারকারীদের জন্য অনুমতি সেট করতে পারেন.",
Api Access,Api অ্যাক্সেস,
App,অ্যাপ,
App Access Key,অ্যাপ্লিকেশন অ্যাক্সেস কী,
App Client ID,অ্যাপ ক্লায়েন্ট আইডি,
App Client Secret,অ্যাপ ক্লায়েন্ট সিক্রেট,
App Name,অ্যাপ নাম,
App Secret Key,অ্যাপ সিক্রেট কী,
App not found,অ্যাপ্লিকেশন পাওয়া যায় না,
App {0} already installed,অ্যাপ {0} ইতিমধ্যে ইনস্টল,
App {0} is not installed,অ্যাপ {0} ইনস্টল করা নেই,
Append To,লিখবেন,
Append To can be one of {0},করার এক হতে পারে লিখবেন {0},
Append To is mandatory for incoming mails,অন্তর্মুখী মেইল জন্য বাধ্যতামূলক সংযোজন,
"Append as communication against this DocType (must have fields, ""Status"", ""Subject"")","(ক্ষেত্রগুলি, &quot;স্থিতি&quot; থাকতে হবে &quot;আনুষঙ্গিক&quot;) এই DOCTYPE বিরুদ্ধে যোগাযোগের হিসাবে সংযোজন",
Applicable Document Types,প্রযোজ্য নথি প্রকার,
Apply,প্রয়োগ করা,
Apply Strict User Permissions,কঠোর ব্যবহারকারীর অনুমতি প্রয়োগ,
Apply To All Document Types,সমস্ত নথি প্রকারের জন্য প্রয়োগ করুন,
Apply this rule if the User is the Owner,ব্যবহারকারী মালিক যদি এই নিয়ম প্রযোজ্য,
Apply to all Documents Types,সমস্ত নথি প্রকারের জন্য প্রয়োগ করুন,
Appreciate,তারিফ করা,
Appreciation,রসাস্বাদন,
Archive,সংরক্ষাণাগার,
Archived,আর্কাইভ করা,
Archived Columns,আর্কাইভ কলাম,
Are you sure you want to delete the attachment?,আপনি সংযুক্তি মুছে ফেলতে চান আপনি কি নিশ্চিত?,
Are you sure you want to relink this communication to {0}?,আপনি কি নিশ্চিত যে আপনি {0} এই যোগাযোগের পুনঃলিঙ্ক ইচ্ছুক?,
Are you sure?,তুমি কি নিশ্চিত?,
Arial,আড়িয়াল,
"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.","একটি ভাল অভ্যাস হিসেবে, বিভিন্ন ভূমিকা অনুমতি নিয়ম একই সেট ধার্য না. পরিবর্তে, একই ব্যবহারকারী যাও একাধিক ভূমিকা পালন করে.",
Assign Condition,শর্ত বরাদ্দ করুন,
Assign To Users,ব্যবহারকারীদের বরাদ্দ করুন,
"Assign one by one, in sequence",একের পর এক ক্রম বরাদ্দ করুন,
Assign to me,আমার ধার্য,
Assign to the one who has the least assignments,যাকে নূন্যতম অ্যাসাইনমেন্ট রয়েছে তাকে অর্পণ করুন,
Assigned,বরাদ্দ,
Assigned By,দ্বারা নির্ধারিত হয়,
Assigned By Full Name,পূর্ণ নাম দ্বারা নিয়োগ,
Assigned By Me,আমার দ্বারা নির্ধারিত হয়,
Assigned To,নিযুক্ত করা,
Assigned To/Owner,/ মালিককে নিয়োগ,
Assignment,কাজ,
Assignment Complete,সম্পূর্ণ নিয়োগ,
Assignment Completed,অ্যাসাইনমেন্ট সম্পন্ন,
Assignment Rule,নিয়োগের বিধি,
Assignment Rule User,নিয়োগের বিধি ব্যবহারকারী,
Assignment Rules,নিয়োগের বিধি,
Assignment closed by {0},অ্যাসাইনমেন্ট দ্বারা বন্ধ {0},
Assignment for {0} {1},{0} {1} এর জন্য বরাদ্দকরণ,
Atleast one field of Parent Document Type is mandatory,মূল ডকুমেন্ট প্রকারের সর্বনিম্ন এক ক্ষেত্র বাধ্যতামূলক,
Attach,জোড়া,
Attach Document Print,ডকুমেন্ট প্রিন্ট সংযুক্ত,
Attach Image,চিত্র সংযুক্ত,
Attach Print,প্রিন্ট সংযুক্ত,
Attach Your Picture,তোমার ছবি সংযুক্ত,
Attach file for Import,আমদানি করার জন্য ফাইল সংযুক্ত করুন,
Attach files / urls and add in table.,ফাইল / URL গুলি সংযুক্ত করুন এবং টেবিলে যোগ করুন,
Attached To DocType,DOCTYPE সংযুক্ত,
